,date,newspaper,page_number,page_url,full_segment,type
45,1940-04-03,WM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1940-04-03-0002.jpg,"هيفو ذل لا طنتيکن
هني کاري فرادوان تاريناري
سبڠافورا ملاون سلاڠور هيڠي تيانر
لاکوان مينس هبرنيج
سيا بد توکير لاکوان ݢولوفڠ
ݢوس ة نڠݢ 1 هڠݢ 6  ݢلوري
نياتر لاکوان کيڠن شيطان
دسرنائي دڠن برباݢ٢ فرنجوڤڠن
وايڠ٢ بڠاون دانلاين لاݢي
کچور بن انس بببکل٢
ددالم مڠݢر يڠلالو تيدق کورڠ
درفد دلافن بلس بواه بيبکل
دکناکن تله کچورين درفد بيراف
جالن٢ دان اورڠ٢ دالم نݢري
اين اينله بيلاڠن کچورين بسيکل يڠ
تيڠکي ددالم ببراف ميڠݢو بهارو٢ اين
امفة درفد نيبکل٢ ايت تله سده
دجمفاڽي
فيلق فوليس داتي حال اين بوسه
هندق مڽرکف فنچوري٢ ايت دڠن
تيدق بکرجساء دعن تونفون٢ بببکل
سندبري بسبکل٢ بڠ دتيڠݢلکن
دمان٢ دڠن تيدق برجاݢ الوڤين
سکجد مستيله دکونچي بابک٢ دڠن
16",puppetry
46,1940-05-09,WM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1940-05-09-0002.jpg,"تله منماکن تفسيرڽ ايت الدر المنثور
في التفسير بالماءتور ارتي الماءتور ايت
ايبالهاف٢ يڠترسوا ياءبت باراتي منقلکن
دڠن جالن رواية دراين تله جادي لازمله
اي منداتڠکن سموا ف بڠنله دروايتکن
بايک صحيج انو ستيم اوله کران اين اي
تله تقلکن رواية حدبڽ نحس درفد
تقبر اين مردبه دان اي فون
برديم سفرڠݢن ايت اباله کران
مکوصودڽ مندانئکن تيف٢ بڠتله دروايڠکن
اکنتافي اي ددالم کتاب العضوعات
تله منداتڠکنڽ برکاڽن دڠن تنسير اين
مردويه درفدليم رواية دان تله دجاچنکن
ايت کسمواڽ دڠن ساتو لفس ساتو
بچاله ورت ملايا
برباي٢ فرخبران اد ددالمڽ",puppetry
47,1940-05-09,WM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1940-05-09-0002.jpg,"三个人在唱歌
ورلد
نيو
فتو ماسوق جالن بسر دان سرڠکون
رود تامن هيوران بتربسر دان ترتوا
دملايا کران 10 سين يارن ماسوق
توان بوله مليه فرچوم وايڠ٢ کمبر
برچاکف روڠکيڠ بشاون
فرباڠن عجائب وايڠ شڠهاي دان
برباݢي٢ فرتجوڤڽ هيوران دان
فريماينن کريتا هنتو
سن توکين، ݢيند نيتر انباݢين
داتله ملاوة کاري يڠ برحوا دبنين
دان سعة غ ترسر دتبور",film
48,1940-08-06,WM,1,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1940-08-06-0001.jpg,"سرفه من ذلک الپبخ الواضع وقد
اخط من ذکره من المفسرين في تفسيره
کانڠلي والواحدي والزمحشي
والبيڠاوي فال العرادي لکن
من ايرز اسناده منهم کلاولين فهوا
ابط لعذر اذا احال ناظره على الكشف
عن سنده واما من لم يبرز سنده اورد
بصيجة الجزم فنجطوء الفعث
ملابوڽ کيرا٢ دمکينـ
سڠه درفدحبث مۇخوچ ايت اياله بڠ
دروايڠکن درفداني بن کعب مرفوع دالم
کلبين فراين ساتو فرساتو سوره دري
اول هنݢ اخرڽ مک کامي تله روايکن
درفد المؤمل بن اسعيل کتأن تله
دچراکن کفد ساي ارله مئورڠ شبڠ
فداڽ مک ساي برکات ککد شخ اين 
سباف تله جراکن کد توان٢
مک کان  مئورڠ للاکي دالمدائرن
دان اي لاڽي هبدونف لالو ساي
تله فرݢي کنداڽ مک ساي برکات 
سباف تله چنراکن کد نوان مک
کتان  نله دچراک کلد ساپه اوله
منورڠ شاخ دعبادان لالو ساي فري
کهداڽ مک اي فمنين تاڠن ساي لالو
دباواڽ ماسوق کبواه رونه مک تيا٢
ددالمڽ ايت اد ستوم درفد اهل تصوف
دان سرت مريکئيکن مڠورڠ شبڠ لالر
اي شيخ دعبادان تادي برکان 
شبخ اينله تله چتراکن کفد ساي لالو
ساي برکات  با شبخ سباف تله چتارن
کد توان مک اي برکات  تيدق
دچناکن کد ساي اوله سئورڠ فون
اکنتتافي کامي تله مليهة مأنسي تيدق
ثمرکن فراڤن لاݢي لالو کامي ريبکاکن
انتوق مريکئيت حديث اين سفاي
مريکنيد فالڠکن حانو٢ مريکئي
کفد قرا٩ن
الحانظ البيولي
کان ساي 0
اي تيدق جمفا مناکن شبخ اين
ملبنکن اين الجوزي تله مباواڽ کدالم
لمجووعات دري جالن بزبڠ اين حبان
درفدعلي بن زبد بن جدعان دان عطاء بن
اي بيمرنة درفد زر بن جيڤ درفد اين",theatre/opera
49,1940-08-21,WM,1,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1940-08-21-0001.jpg,"
ملايو
ن
ڠݢکن
Commitment
انجاتامين
Surety
چݢارن 6
Security
اکوان
Guarantee
جامن
بکران
نݢوران فيکران فربحان دان
چداغن برکاڽ دڠن کفونن اين نياداله
دکهندقکي دبارن داخبر٢ تتافي
دعارفکن دکيررم کفد مجله ملگاکن
فرسوراتن اين سفاي دباوا تدالم
مشوراتڽ
三个人在唱歌
ورنک
نيو
نتوماسوق جالن بر دان سرڠکون
رود تمن هيوران يتربر دان نرفا
دملايا کران 10 سين يارن ماسوق
توان بوله مليهة فرچوم وايڠ٢ کمبر
برچاکف روڠکينڠ بناون
ترباڠن عجائب وايڠ شينهاي دان
برباݢي٢ فرتجوتن هيوران دان
فراينن کريتاهتو
سن توکن کرڠد نينڽ دانباݢين
داتله ملاوة کاري يڠ زبر برحوا
دان سحَيڠ تربسر دنيور
مک تکانن درت ملايا
تيک بولن
$750
انم بولن
$15 00
53000
ستاهون
هرݢ منسڠه 10 سين",film
50,1940-08-30,WM,1,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1940-08-30-0001.jpg,"بيت واجب
اکفد اورڠ بڠدمکن اين مک ماربله کيک
برجالن هنݢ سمڤي کتد ملصود برخطبه
يڠن سبارڠ بهاس يڠبوله دهمکن اوله
اورڠ٢ بڠ کفد مريکئين دهالا کن خطبه
ابن سفاي مريکئي بوله مندفة لهم
دان برفيکر٢ منورة اف٢ تهم درلد
فدءارنڽ اياله درفد فرمان اڠ دان
سبدا رسولڽ درابت بيرله مربک يڠاد
سوات فراسان مڠتاکن بده سة
کبن تاؤوه 三ادوه کران جکو تيڠ
اندمکن نچاي سوات کامواخ اسلام
يڠترلاوامة برايت اکن جيڠ
اورڠرامي اکن نياد مڠتهوي اد
يڠ سده دتورنکن اڠ باڽ مصلحة
دان مننفة مريکئن دراڤن
لمکلماتنڽ مريکئڽ اکن جادي
ماکين برنمبه٢ يڠوڠ سفرن
سئرڠ هيدوف دعتياد فدومن دان
کساهنڽ عالم اسلامي بڠرکو
مڠلوارکن ماءني دراد لمبه
کهناں ايث اکن منجادي ݢوڠ
توداڽ دان فراوسهاڽ شبط ه
سبݢihan بيراف بابق درلد
اورڠمدا٢ تبڽ تله ددراغي اوله
نڽڠکه دان فراغي کبارنن اپ دان اد
فول يڠبرهݢڠ چارا فواق دهريه
سليمان احمدلي
、
ورلد
نيو
تتو ماسوق جالن ببر دان سرڠکون
رود تان هيوران بتربرس دان نتوا
دسلايا کران 10 سين يارن ماسوق
توان بوله مليهة فرچوم وايڠ٢ ݢبر
برچاکف روڠکيڠ بڠاون
ترباڠن سجائب واڠ شينهاي فان
براݢي ٢ فرتجوتن هيوران مان
فربابن کريتا هتو
سن توکين گريند ڤائر دانباݢين
داکله ملاوة کاري يڠ زبر برهوا
دان سنئڠ تربردنپور",film
51,1940-09-13,WM,3,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1940-09-13-0003.jpg,"ربک بݢينو جوݢ فرمان اڠه ان
امر افه ممناها باتي امر افه اکر
دانڠ فکر جاهن اينه هاري قيامة
فندأن ددالم القران دان بهاس عرب بڠ
ساتمفام اين ترلمفوامة باپق دسبوة دعر
لعل ماضي معناه مضارع ککران مننجوقکر
فرکارا ايت متي جادي
تتالي اوله کران القراءن ايت کتاب
ته ددالم بهاس عرب فول جاديله
موز غلام احمدالخيب، رئيس الدجالين
دان فپوکڠن٢ تراوتماڽ بڠدسيڠافورا
يڠ کباڽقکنن اورڠ٢ فولو بي
کدي کوني دان منجاري کمصلحانن
دنيا تيدق مڠنومه اف ارني دان نوجوانڽ
يڠبتول مک بنرله فرمان افق دالم الفراين
منچريتاکن حال اورڠ٢ يڠ جاڠام مرزا
دان نشيکونڽ٢ دواما نزين في قلوبهمز خ
لبنبعون ما تشابه منه اينغا الفننة
وايڠا تاوبله متصودڽ دان ادفون
اورڠ٢ يڠ ددالم هاتي مريک مڠݢلنچوڠ
درلد حق مک مرك ايبکوة اف٢ بڠ
کمارڽ دزلداڽ کران برکاوندqiکن
نته دان برکهندق منرعکنن منورة ها
فتو مريکة 
کاث سلبمان احمدی 41 بو کیة
کودا رود  کلگ 4 مبرسيهکن فدريڽ
مرزا يڠبرݢات دالم کابڽ اينة تصالات
موک 124 دان ختقة الواحي موک 99
اکو لبه ملبادر للد نبي محمد ص نيدقکه
جوتف دڠن اوجي حفنة مرزا کفد
نبي محمد ددالم کاب الاختتام
مرک 17 دان کتاب حقيقة الوحي يڠ موبن
وللاء لما کن ش bäا بذکر اوبسي
ارنيڽ «مکبراڽ تياد اي » معمد
مڠݢوهن تياداله اکو سوات يڠ دسبوة
انو دنماکن 0
ساي جواب اورڠ٢ مناقق لاتي لبه
باڽق درفد توان مرزاموجي رسول قه دان
صعايشن٢ يڠ فه چرثاکن کمد کيڽ
ددالم القراڽ مک فربنديڠن فرچکافن

خواجة مرزا «ولولاء لما تنت شبقا يذکر
او بسن اين سام دڠن فرچکالن

اورڠ٢ منالڤق يڠ القرأن چريتاکو",puppetry
52,1940-09-25,WM,3,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1940-09-25-0003.jpg,"ساي اکن کتادن
ففور کولة مڠندوڠي بايوسيل
ايت عجائب Biocel Skinfood
اين مڽاکن
کولبة ايت
هندق مکانن
دفور ساي
بناکن آفد ساي
ببوا اوسل
Blocel يڠدݢوناکن ددالم فاور کولية
اين ساڠتنه برخصبة کران کونية کولبة
اک بروف مودا کجڠ دان چم
قداقتن فرونيسر ديانا اين سکارڠ
دچفورکن ددالم کريم نوکالون
ورن مبره جببو Creme Tokalon دڠن
سوکانن يڠ سفرن کوناک اين کران
مالم دان يڠ Creme Tokalon ورن فونيه
کران سڠ ددالم اuhie ٢ دهوسفنل يانا
اوله فروفير منجکل مک فرمفوان٢
يڠبررعير هڠ کدونة٢ کولبة مربکنن
بروف مودا سولا ددالم انم مڠکو
دجوال دکدي٢ اوبة
图中画了三个人，他们穿着西装打着领结，表情严肃，似乎在讨论什么重要的事情。
ولد
نيو
ettumadوق جالن سر دان سرغݢون
رود تامن هيوران بتتربردان ترنا
دملابا کران 10 سبن يارن ماسوق
توان بوله ملبه فرچوم وايڠ٢ کمبر
برجاکف روڠکمفن
نارن
ترباڠن عجائب واڠ شڠهاي دان
برباݢي٢ فرتجوڤڽن هيبوران دان
فرمانن کرينا انتو
سن نوکن کريند ثباتر دانباکن
داڠله ملاوة کاري يڠ زبر رهوا",film
53,1940-09-27,WM,1,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1940-09-27-0001.jpg,"开
فوتس مک سياف يڠ مڽلامي
دان منليڠکامي اجماع اين تف سکالي
اي کافر
اي برکات فد موک 252 254
بهوايڠد کهندقکن دڠن وحي ايت اياله
خطاب کتوهانن فرمان توهن
دان اي تله فريکن حال يڠددعواڽ
ايت دڠن کتاڽ يأيت اي برچاکف٢
دڠن الله سفرت سئورڠ تولن
برچاکف٢ دڠن تولنڽ فد موک
256 دان اي برکات يأيت
سڠݢوهن اي تله منجافي مندافة
وحي دان برکات٢ دڠن الله فدموک

260 دان اي تله فربواتکن ساتو فصل
<
فدموک 262 دڠن عنوان فنتو وحي
杆
ايت تربوک

فد موک 24  44 اي برکات

يأيت اله ددالم باطن مخلوق٢ يأيت

اي سفرت اير يڠ ترفنجر٢ ددالم باطن
二
بالڠ٢ بوتل٢ مک اي دباطن تيف٢

سوات ايت يرتمفة ددالڽ دان
",metaphor
54,1940-09-27,WM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/WM-1940-09-27-0002.jpg,"برکنأن دڠن سوأل فرمفوان
مودرن بربتولن فول مريد
فرمفوان يڠ مڠمبيل بهاݢين فرمفوان
مودرن ايت مماکي فکاين سچارا
مودرن بتول سماس دسوأل اوله
سئورڠ راکن فرمفوانڽ مڠتاکن
هندق کمان مک فرمفوان مودرن
ايتڤون ممبري جواب کتان ساي
هندق فرݢي مننتون وايڠ ݢبر
افکه ݢمبرڽ يڠاکن دفرتنجوقکن
جواب فرمفوان مودرن کمبريڠاکن
دفرتنجوقکن اياله سوات ݢمبر
دففين اوله عبدالوهاب سئورڠ اقمودا
فيلم يڠرکنل لاݢي تريلڠ دسين
برلاکوله فول فربحاثن برکأن
دڠن مودرن  کمدين سئورڠ مريد
فرمفوان لاݢي تله منصيحتکن راکنڽ",film
55,1956-01-01,UM,5,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-01-01-5.jpg,"

يڠ تتف ترفليهارا يڠ ماسيه


فڠاروه٢ بارة مݢل ايت






مق يوڠ فتري دان وايڠ


بارة کرتوف دان نوبة






تيڠݢي سمفي ديواس اين اياله


بݢيمان فون منورا اين تله






فرماينن اين برکورڠ دکالڠن


فرلاݢأن لمبو بݢيتو فون اي



",puppetry
56,1956-01-07,UM,4,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-01-07-4.jpg,"


تامن هيبوران ݢرية ايسترن
_







سيڠافورا توان ايه سي ݢود


د






m
دسيتو اياله کيرا٢ 200 ݢراي

فرنيݢأن 20 بواه درفداڽ اکن






5


وايڠ ݢمبر کودا٢ فوسيڠ دان






」


مندڠکن همفيرڽ هاري






a


مريک تله مراملکن عاقبة٢
بوروق اکن تيمبول دڠن اداڽ
سبواه تامن هيبوران يڠ تيدق






·


ترڠݢانو مڠوچفکن تريمکاسيه






了

p
تاڠن داتوء ايت تيدق اکن







مڠمبيل برة اتس فرکارا اين
دڠن سبب فرتولڠن بليوله مک
",theatre/opera
57,1956-01-12,UM,6,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-01-12-6.jpg,"
ک ايت بارو٢ اين فرتنجوقئن اين




ڠن


２３

س اچواڠن فرساتوان بکس٢ اڠݢوت




٢ وايڠ ݢمبر برواس


سفاي ممبري ساݢو هاتي کفد

له دان ممنتا کراجأن متياسة سمولا




ي


ن أ عبدالحميد صالح فنولڠڽ

بکر احمد بن دهاري أ ايه کيه




سرمبن 11 جنواري 


دتوبهکن دالم ساتو فرجمفأن

ببراف اورڠ اهل مجلس




فڠروسي أ عبد الجليل بن حاج


احمد دان الياس بن راسول

دين فنولڠن أ طاهر بن رحمة




سکفيڠ واڠ سيام تله دليلوڠ


دجائيکن درما فرساتوان",film
58,1956-01-13,UM,7,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-01-13-7.jpg,"
فوتيه دڠن دهدافي اوله اهل٢




دڠن سکلين فارا جمفوتن


دڠن فرتنجوقئن وايڠݢمبر",theatre/opera
59,1956-01-16,UM,7,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-01-16-7.jpg,"ترسبوة مونکين اکن دديريکن
برهمفيران دڠن فڠݢوڠ وايڠ





تاهو مجلس مڠتوارة ميونيسيفل
کوالا لمفور تنتڠ رنچاڠن

مڠکاجيڽ دالم مشوارة






مڠسا٢ کبکارن کومبق لين
اکن برفلواڠ مندافة رومه٢ اين

اوله هأوسيڠ تراسة دڠن فينجامن





کلڠ 100 يونية رومه يڠ مماکن بلنجا
اکن دديريکن جوݢ اوله 350000
هأوسيڠ تراسة هرݢ فاليڠ تيڠݢي
باݢي تيف٢ ساتو رومه ١ اياله
3500 يڠ د باير 35 سبولن





لاݢي 50 بواه رومه بنتوق ملا يو
تيف٢ رومه اکن دجوال دڠن هرک
2500  دان بوله دباير سباڽق 25$",puppetry
60,1956-01-19,UM,4,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-01-19-4.jpg,"ݢمبر مک فجابة فنراڠن تله






فرتنجوقئن٢ وايڠ ݢمبر
دڠن کتراڠن اين دافتله




فندودق٢ کمفوڠ تيدق کبراتن
داتڠ کسکوله ايت ـ سيد عثمان


",film
61,1956-01-22,UM,6,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-01-22-6.jpg,"


چيتقئن کتيݢ تاهون 1948
هڠ تواه منيڠݢل دنيا دملاک







سلالو دتنجوقکن اوله وايڠ٢


فيلم هڠ تواه اين تله






چريتا٢ هيدوف هڠ تواه


هڠ جبة هڠ کستوري هڠ لکيو






فهڠ دان برتيکم دڠن هڠ جبة


انتوق داسر کوفاسن ايت دان


",film
62,1956-01-25,UM,4,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-01-25-4.jpg,"تيمفوهڽ برسارا دعن






تاهون لماڽ
کالو ساي تأ ساله

سور تخبر هارين اد مڠتاکن





يڠ لاين
دبيني ساي سوک من
فرهاتين م فيهق جواتنکة
خاص ايت اداکه منجا
فبياستنڽ اتس فرجلانن ف






برخدمة هڠݢ 30 تا
لبه٢ لاݢي باݢي ݢورو

برفوله٢ باتو ايت






اداله مڠوچفکن رن
تريمکاسيه اتس کونچ

سودi منايڠکن وايڠ ݢمبا
مالم 16 جنواري يڠ





کمفوڠ يڠ تيڠݢل جاوه
سيتو تيدق برفلواڠ منونتو

فيهق کتوا٢ کمفوڠ يڠ






دوا تيݢ کالي سبولن
بيرو کمفوڠ کوانتن

★
",film
63,1956-01-27,UM,8,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-01-27-8.jpg,"


نيلا چف کرأون دان سباݢيڽ
کمبر او توسن ملايو







ايبو باف تله حاضر دالم اوفچارا ايت


دان تله د بينادڠن فربلنجأن 00080000$.






اکن دادکن دالم تماش فاسومالم


فاسر مالم ايت اکن دادکن






کرونچوڠ فارتي وايڠ کولية


بينتڠ٢ فيلم دري سيڠافورا اکن
تورة مڠمبيل بهاݢين دالم تماش






يو توبين نروي لاݢي ساتو تمباهن دالم فرخدماتن


ب






فنرباڠن کفلتربڠ دانتارا کدوا٢


دسيڠافورا فد تيف٢ هاري احد دري






اين برمعني فنومفڠ٢ يڠ منيڠݢلکن
",film
64,1956-02-01,UM,4,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-02-01-4.jpg,"
بنتوان ايت کفد کامي




کامي اهل٢ فاسوقکن
کسلامتن ملايا يڠ براݢام اسلام
تله دتوده اوله فنوليس٢ بهوا
کامي منجادي فرکاکس فنجاجه



ميڠکاکن بهوا کأمي منجادي
فرکاکس فنجاجه دان








ممبري تصيحة دان فڠاجراناݢام
کامي فون تاهو بهوا ملايا
سدڠ مڠفرجواڠکن کمرديکأن







ککمفوڠا يرميره مرسيڠ جوهر
انتوق منايڠکن وايڠ ݢمبرڽ
کامي فندودق٢ کمفوڠ اين






",film
65,1956-02-04,UM,8,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-02-04-8.jpg,"فرتنجوقئن وايڠ کتوفرق
فڠݢمر٢ وايڠ کتوفرق





سأيم رود سيڠاڤورا دوا مالهم
برتورة٢ فد مالم اين دان مالم




فراتوران يڠ ممبنرکن باڠونن کراجأن
دديريکن دڠن تيدق فايه ترلبه دواو








کرج فيدرال بولن مرج يڠ لالو
برستوجو بهوا فيهق٢
يڠ برکواس







فيندأن تنتڠ باڠونن٢ باريق فوليس
يڠ هندق دديريکن د تريبرس رود",theatre/opera
66,1956-02-04,UM,7,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-02-04-7.jpg,"

9133 ميتر جم 6 فتڠ رمفاين نوسنتارا

اندونيسيا دان مسئله فلاجران 630
اورکيس ةهاواين 7 فرخبران٢ 7.10




8.40 سفتانادا 9 ريفوتيس 9.15
وايڠ کولية 10 فرخبران٢ 10 15 هڠݢ





Ω
فرخبران٢ 9 10 فنتي اندالس 930

رواڠن چريتا 940 امفة سرڠکي






دان 37 10 مالم باݢن دا توء 12 9 مالم
دان 1137 فاݢي ايسوق فولو فينڠ

5 45 فتڠ دان 5 15 فاݢي ايسوق فواو



",puppetry
67,1956-02-05,UM,2,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-02-05-2.jpg,"

ليم بواه فڠݢوڠ وايڠ ݢمبر


بولن دفن کران تيدق دافة





",film
68,1956-02-06,UM,4,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-02-06-4.jpg,"

عکر ملايو


دانتارا فهلاون ملايو يڠ





باتو فرايڠاتن انتوق مڠيڠة




اورڠ٢ ملايو يڠ مڠتهوي


احمد سيڠافورا

*




تيدق اد اف٢ يڠ بوله


دتايڠکن وايڠ ݢمبر اوله

کامي دسيني مڠندوڠي




وايڠ ݢمبر مک کامي جوݢ


هاتي فندودق٢ دسيني  انق

سيڠافورا",film
69,1956-02-10,UM,7,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-02-10-7.jpg,"


توان جيه عيم ميقدو نلد
فڠروسي اينکو فريتيد سوسأيتي






کراجأن بارو٢ اين تله




توان ميقدو نلد برکات


ايت

کوالا لمفور 9 فيبرواري  مشوارة




کوالا لمفور 9 فيبرواري  فجابة
فراڠن امربکا شريکة دسيني اکن
مڠادکن تا يڠن وايڠ ݢمبردليک ݢاردن",film
70,1956-02-10,UM,4,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-02-10-4.jpg,"مراس کسل






دکلس٢ منڠه يڠ داݢوڠکن٢
yi


داسر فلاجران ايت مک




ن


چاراڽ بيارله انق٢ کيت

رعية ساج




تتافي کيت براس کسل کالو


玄

人




a_3


تاء ماءو وايڠ

بهاس أڠݢر يڠن




氲


تريمکاسيه کفد فهق يڠ

وايڠ ݢمبر سلما تيݢ تاهون




لاݢي فول يڠ سوده باسي


90 اهل٢ فوليس دسيني تيدق
ق
تاهو بهاس اڠݢريس لبه٢ لاݢي




ڽ


انتوق ممواسکن هاتي فنونتون٢

فيلم ايت  ايس سي ملاک




تيلق سياارکن


چريتا ساي
دالم بولن اقتوببر تاهون






الله کفد فيهق راديو ملايا برتڽاکن
يت چريتا يڠ ساي کيريمکن ايت

تق ساي مراس سديه کران تأن کالو تأ ساله انتارا انم چريتا٢


",puppetry
71,1956-02-18,UM,4,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-02-18-4.jpg,"

دري راد يوملا ياکو الا لمفور


سبرڠفراي







بريتا يڠ مڠتاکن بهوا اهل٢
مجلس مشوارة اݢام اسلام
کلنتن يڠ بوکن رسمي اکن







فرکارا ايت چداڠن هندق
مپومبڠکن ايلاءونس ترسبوة








هاري ايت تيدقله ممبواة اف٢
کفوتسن دالم فرکارا







مجلس اݢام اسلام کلنتن
★  ★
ماء وايڠ کمبر








فمودا دان فمودي کمفوڠ
بوکية ناݢ کلڠ

",puppetry
72,1956-02-21,UM,3,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-02-21-3.jpg,"لهفور دفعة






مس يڠ مرياه
فرايأن ايت اکن دمولاکن دڠر




قاري٢ يڠ هندق ماسوق فرادوان
هندقله مڠهنتر نام کفدستيأوسها مدرس
تيدق ليواة دري 12 مرج تمبڠ فرݢي







قجو بلي مس ترسبوة
فکرج٢ وايڠ ݢمبر قدح








تانه ملايو کبا پقکن فکرج٢ ايت
ترديري دري اورڠ٢ ملايو







فاݢي٢ اين دفجابة٢ امنو دان
درومه٢ اهل٢ امنو دسيني
سباݢي تندا فڠحرماتن کفد







اورڠرامي ملايو دان جوک
تقم٢ لاين دفرسيلاکن حاضر
فلاجر٢ اکام




",film
73,1956-02-22,UM,4,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-02-22-4.jpg,"دسرحتن دواس طرورة ايت






فندودق٢ کمفوڠ ترسبوة تيدق
ماهو فيسڠ بربواه دواکالي


فندودق٢ دسيني تنتڠ رنچاڠن




فندودق٢ دسيني اداله


کامي ايت دان برشکور کحضرة

برانڠ نݢري سمبيلن




منايڠکن وايڠ ݢمبرڽ دکمفوڠ


فون دتايڠکن وايڠ ݢمبر اوله
فجابة فنراڠن ايت
سڠݢهفون کمفوڠ کامي




بارو ننتڠ سلاڠور",film
74,1956-02-24,UM,6,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-02-24-6.jpg,"


اي سهاروسڽ بوکن مڠادکن
ساتو بهاݢين ملايو دتي تين





فرتنجوقءن وايڠ ݢمبر يڠ
و بولن ايت تيدق بولن دادکن اوله فجابة فرياستن کته ملايا يڠ تله دلنسوڠکن دفادڠ سکوله ملايو سيمفڠ جرم بکري",film
75,1956-02-28,UM,5,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-02-28-5.jpg,"دانتارا جم 8 فاݢي دان ساتو






مقيم دتمفة ماسيڠ٢
فيلم رومبوڠن مرديکا




دفڠݢوڠ٢ وايڠ يڠ بسر مولاءي
فتڠ سبت کلمارين








ترسبوة دفڠݢوڠ کاڤيتول برسام٢
دڠن فيلم هيلين اوف تروي تله







",film
76,1956-03-05,UM,7,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-05-7.jpg,"


تان تي سوڠ فݢاوي فراڠن نݢري
فهمڠ مڽتاکن بهوا تايڠن وايڠ ݢمبر
ڠ فجابة فنراڠن دکمفوڠ٢ سفنجڠ




بليو منرڠکن اين کلمارين






ساج دالم دوا تيݢ بولن
فندودق٢ ايت جوݢ برسوڠة

تيدق موک مليهة ݢمبر٢ کارتون
دان منتوة سفاي سموا ݢمبر٢





تيمفوه کونتريق يڠ دايکة
دڠن شريکة عيم جي عيم

کوالا ترڠݢانو 4 مريچ  أ






انتوق ملنچرکن درما کيلة 5
سئورڠ انتوق مڠهنتر سئورڠ







",film
77,1956-03-10,UM,6,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-10-6.jpg,"
رسام ملاوة




برسام سلما 16 هاري انتوق


رايوان٢ مريک مولاءي بيسوق


تيريتي رزبرن کمبرن فرتنجوقئن وايڠ ݢمبر اکن دادکن دتيف٢ تمفة يڠ


اهل٢ مجلس ايت مڽتاکن 64وا




",film
78,1956-03-10,UM,1,https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-10-1.jpg,"


راج مودا قدح دان تڠکو بچياه فتر
يڠ دفرتوان بسر نݢري سمبيلن اک






ساتو فارارقئن دسوڠي اتورستا




فراهو ساناسي لا يڠ مس دا


منورة چارا٢ برکايوه دزمان٢ راج

دايوڠ انق دوا دان دayoڠ لڠ ملايا




دلنسوڠکن
بيلا تيبا دجتي فڠنتين بار
ايت اکن براڠکة کبالي بسر مڠحاضر
جاموان ماکن مالم انتوق 210 اور

دڠن فرماينن روڠݢيڠ هڠݢ جاوه مال




سفرت فرماينن حضره وايڠ چينا واي
کولية تارين انديا وايڠ ݢمبر بوڠ
افي دان لاين٢ اکن دادکن سلما
مالم برتورة٢ دفادڠ کورة الور ستا

جندر ا مات رعية




دراج  تڠکو بحياه دان راج مود


اکن دسمفيکن اوله أ عبد الجليل بن

سلاين ايت ساتو رومبوڠن روڠݢي




مڠهديمکن دوا بواه تيلم الس کروسي


الجيرس 9 مرج  فڠݢانس
الجيريا تله ممبولته 7 اورڠ
ايروفه مالم سمالم افبيل مريک




دان فوليس فرنچيس سدڠ مپورو
",film
